id_annonce;source_dataset;titre;type_bien;type_transaction;prix_tnd;prix_texte_brut;gouvernorat;ville;quartier;adresse_brute;surface_habitable_m2;surface_terrain_m2;nb_pieces;nb_chambres;nb_salles_bain;meuble;terrasse;securite;latitude;longitude;zone_littorale;moyens_paiement;telephone;date_publication;date_extraction;url_annonce;log_prix;piscine;garage;climatisation;jardin
7336;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;220000.0;Non précisé;Nabeul;Kelibia;Kelibia;Non précisé;100.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;18/03/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7339;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;248000.0;Non précisé;Mahdia;Mahdia;Mahdia;Non précisé;85.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;13/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7345;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;190000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;73.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;05/12/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7349;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;240000.0;Non précisé;Ariana;Mnihla;Mnihla;Non précisé;140.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;23/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7362;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;359991.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;107.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;09/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7364;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;330000.0;Non précisé;Tunis;El Menzah;El Menzah;Non précisé;135.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;15/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7373;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;135000.0;Non précisé;Ben Arous;Rades;Rades;Non précisé;80.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;04/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7374;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;187000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;86.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;31/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7391;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;200000.0;Non précisé;Sfax;Sfax Ville;Sfax Ville;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;14/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7392;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;349000.0;Non précisé;Mahdia;Mahdia;Mahdia;Non précisé;103.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;11/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7397;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;87000.0;Non précisé;Ben Arous;Ben Arous;Ben Arous;Non précisé;80.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;17/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7405;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;245000.0;Non précisé;Sfax;Sfax Ville;Sfax Ville;Non précisé;160.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;28/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7416;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;275000.0;Non précisé;Tunis;Ain Zaghouan;Ain Zaghouan;Non précisé;124.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;06/12/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7425;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;130000.0;Non précisé;Ariana;Raoued;Raoued;Non précisé;110.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;17/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7427;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;185000.0;Non précisé;Nabeul;Hammam El Ghezaz;Hammam El Ghezaz;Non précisé;95.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;01/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7443;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;1250000.0;Non précisé;Tunis;Ain Zaghouan;Ain Zaghouan;Non précisé;267.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;28/02/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7450;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;1800000.0;Non précisé;Tunis;El Menzah;El Menzah;Non précisé;500.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;19/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7455;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;100000.0;Non précisé;Nabeul;Kelibia;Kelibia;Non précisé;90.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;06/03/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7471;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;300000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;13/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7485;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;220000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;115.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;02/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7487;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;372000.0;Non précisé;Nabeul;Kelibia;Kelibia;Non précisé;105.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;10/03/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7492;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;300000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;20/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7495;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;230000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;70.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;25/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7500;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;280000.0;Non précisé;Ben Arous;Hammam Chatt;Hammam Chatt;Non précisé;110.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;28/07/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7502;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;175000.0;Non précisé;Tunis;El Menzah;El Menzah;Non précisé;100.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;27/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7515;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;270000.0;Non précisé;Ariana;Raoued;Raoued;Non précisé;135.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;17/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7531;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;360000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;123.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;21/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7536;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;155000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;92.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;12/07/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7538;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;155000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;42.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;24/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7540;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;315000.0;Non précisé;Tunis;Ain Zaghouan;Ain Zaghouan;Non précisé;132.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;02/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7542;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;700000.0;Non précisé;Tunis;Ain Zaghouan;Ain Zaghouan;Non précisé;173.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;29/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7543;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;810000.0;Non précisé;Ariana;La Soukra;La Soukra;Non précisé;240.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;04/12/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7550;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;270000.0;Non précisé;Tunis;El Menzah;El Menzah;Non précisé;134.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;06/12/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7567;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;195000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;90.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;29/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7580;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;185000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;58.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;08/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7583;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;760000.0;Non précisé;Tunis;Ain Zaghouan;Ain Zaghouan;Non précisé;214.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;30/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7584;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;320000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;112.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;19/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7587;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;298000.0;Non précisé;Ariana;La Soukra;La Soukra;Non précisé;165.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;26/05/2022;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7588;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;150000.0;Non précisé;Nabeul;Kelibia;Kelibia;Non précisé;60.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;06/10/2022;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7625;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;165000.0;Non précisé;Tunis;El Menzah;El Menzah;Non précisé;60.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;21/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7629;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;480000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;150.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;13/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7636;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;320000.0;Non précisé;Nabeul;Kelibia;Kelibia;Non précisé;100.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;16/03/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7640;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;240000.0;Non précisé;Tunis;Ain Zaghouan;Ain Zaghouan;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;12/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7641;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;195000.0;Non précisé;Tunis;El Ouerdia;El Ouerdia;Non précisé;130.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;21/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7651;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;200000.0;Non précisé;Tunis;Ettahrir;Ettahrir;Non précisé;75.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;28/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7659;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;100000.0;Non précisé;Sousse;Sousse Ville;Sousse Ville;Non précisé;43.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;15/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7662;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;780000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;200.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;28/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7689;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;240000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;77.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;02/05/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7691;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;299000.0;Non précisé;Tunis;Ain Zaghouan;Ain Zaghouan;Non précisé;102.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;15/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7703;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;135000.0;Non précisé;Tunis;Bab Bhar;Bab Bhar;Non précisé;1.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;22/07/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7707;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;450000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;200.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;19/10/2022;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7711;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;855000.0;Non précisé;Sousse;Sousse Ville;Sousse Ville;Non précisé;140.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;06/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
7718;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;300000.0;Non précisé;Bizerte;Bizerte Nord;Bizerte Nord;Non précisé;150.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;10/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
