property_type,bedrooms,bathrooms,surface_m2,price,city,neighborhood,log_price
Apartment,3.0,3.0,200.0,485000.0,Ariana,Ennasr,5.685741738602264
Apartment,3.0,2.0,150.0,395000.0,Ariana,Ennasr,5.596597095626461
Apartment,3.0,1.0,75.0,120000.0,Ariana,Autres villes,5.079181246047625
Apartment,3.0,2.0,205.0,350000.0,Ariana,Ghazela,5.544068044350276
Apartment,2.0,1.0,105.0,220000.0,Ariana,Ennasr,5.342422680822207
Apartment,2.0,2.0,205.0,350000.0,Ariana,Ghazela,5.544068044350276
Apartment,2.0,1.0,111.0,220000.0,Ariana,Ennasr,5.342422680822207
Apartment,2.0,1.0,63.0,175000.0,Ariana,Autres villes,5.243038048686294
Apartment,3.0,2.0,169.0,360000.0,Ariana,Ennasr,5.556302500767287
Villa,3.0,1.0,180.0,180000.0,Ariana,Raoued,5.2552725051033065
Villa,3.0,1.0,300.0,570000.0,Ariana,Autres villes,5.755874855672492
Apartment,3.0,2.0,130.0,245000.0,Ariana,Ariana,5.389166084364533
Apartment,3.0,2.0,135.0,335000.0,Ariana,Ariana Ville,5.525044807036846
Apartment,2.0,1.0,109.0,110000.0,Ariana,Autres villes,5.041392685158225
Villa,6.0,2.0,426.0,380000.0,Ariana,Ariana,5.57978359661681
Apartment,3.0,2.0,140.0,260000.0,Ariana,La Soukra,5.414973347970818
Villa,6.0,2.0,187.0,210000.0,Ariana,Raoued,5.32221929473392
Villa,4.0,1.0,450.0,220000.0,Ariana,Borj Louzir,5.342422680822207
Apartment,3.0,2.0,110.0,165000.0,Ariana,Autres villes,5.217483944213907
Apartment,4.0,1.0,78.0,155000.0,Ariana,Autres villes,5.190331698170292
Villa,6.0,2.0,130.0,210000.0,Ariana,Ariana,5.32221929473392
Apartment,3.0,1.0,170.0,405000.0,Ariana,La Soukra,5.607455023214668
Villa,4.0,2.0,1651.0,1550000.0,Ariana,La Soukra,6.190331698170292
Apartment,3.0,3.0,140.0,360000.0,Ariana,Autres villes,5.556302500767287
Apartment,3.0,1.0,76.0,115000.0,Ariana,La Soukra,5.060697840353612
Villa,4.0,1.0,300.0,210000.0,Ariana,Raoued,5.32221929473392
Apartment,2.0,1.0,75.0,98000.0,Ariana,Borj Louzir,4.991226075692495
Villa,3.0,2.0,500.0,950000.0,Ariana,Chotrana,5.977723605288848
Apartment,3.0,2.0,126.0,250000.0,Ariana,Autres villes,5.3979400086720375
Apartment,2.0,1.0,120.0,270000.0,Ariana,Ennasr,5.431363764158987
Villa,4.0,1.0,750.0,600000.0,Ariana,Mnihla,5.778151250383644
Apartment,2.0,1.0,75.0,120000.0,Ariana,Mnihla,5.079181246047625
Apartment,1.0,1.0,60.0,155000.0,Ariana,Ennasr,5.190331698170292
Villa,7.0,2.0,500.0,375000.0,Ariana,Raoued,5.574031267727719
Villa,1.0,1.0,138.0,80000.0,Ariana,Raoued,4.903089986991944
Villa,1.0,1.0,244.0,88000.0,Ariana,Raoued,4.944482672150168
Villa,4.0,1.0,200.0,185000.0,Ariana,Ghazela,5.267171728403014
Villa,3.0,1.0,90.0,70000.0,Ariana,Raoued,4.845098040014257
Apartment,3.0,1.0,135.0,345000.0,Ariana,Ennasr,5.537819095073274
Villa,4.0,2.0,170.0,380000.0,Ariana,La Soukra,5.57978359661681
Villa,3.0,1.0,125.0,140000.0,Ariana,Raoued,5.146128035678238
Villa,3.0,1.0,200.0,180000.0,Ariana,Ariana,5.2552725051033065
Apartment,3.0,1.0,154.0,320000.0,Ariana,La Soukra,5.505149978319906
Apartment,3.0,1.0,65.0,95000.0,Ariana,Ghazela,4.977723605288848
Apartment,2.0,1.0,130.0,320000.0,Ariana,La Soukra,5.505149978319906
Villa,8.0,3.0,280.0,145000.0,Ariana,Ghazela,5.161368002234975
Villa,5.0,2.0,1045.0,1800000.0,Ariana,Ariana Ville,6.2552725051033065
Apartment,3.0,3.0,153.0,350000.0,Ariana,Autres villes,5.544068044350276
Villa,4.0,1.0,450.0,250000.0,Ariana,Borj Louzir,5.3979400086720375
Villa,4.0,1.0,335.0,300000.0,Ariana,Autres villes,5.477121254719663
Apartment,4.0,1.0,100.0,280000.0,Ariana,Ennasr,5.447158031342219
Apartment,1.0,1.0,55.0,145000.0,Ariana,Jardins D'el Menzah,5.161368002234975
Villa,3.0,2.0,151.0,220000.0,Ariana,Raoued,5.342422680822207
Villa,3.0,3.0,206.0,550000.0,Ariana,Ennasr,5.740362689494244
Apartment,2.0,1.0,130.0,280000.0,Ariana,Jardins D'el Menzah,5.447158031342219
Villa,5.0,5.0,300.0,630000.0,Ariana,Jardins D'el Menzah,5.799340549453582
Villa,4.0,3.0,500.0,800000.0,Ariana,Ghazela,5.903089986991944
Villa,3.0,1.0,340.0,460000.0,Ariana,Ghazela,5.662757831681574
Villa,3.0,1.0,200.0,70000.0,Ariana,La Soukra,4.845098040014257
Apartment,4.0,3.0,300.0,390000.0,Ariana,Raoued,5.5910646070265
Villa,4.0,2.0,320.0,265000.0,Ariana,Ghazela,5.423245873936808
Villa,4.0,1.0,130.0,135000.0,Ariana,Ettadhamen,5.130333768495007
Apartment,2.0,2.0,121.0,328000.0,Ariana,La Soukra,5.515873843711679
Apartment,1.0,1.0,64.0,161000.0,Ariana,Ariana Ville,5.20682587603185
Villa,5.0,2.0,320.0,600000.0,Ariana,La Soukra,5.778151250383644
Villa,6.0,3.0,311.0,900000.0,Ariana,La Soukra,5.954242509439325
Villa,4.0,4.0,250.0,800000.0,Ariana,La Soukra,5.903089986991944
Apartment,2.0,2.0,132.0,300000.0,Ariana,La Soukra,5.477121254719663
Apartment,2.0,1.0,128.0,237000.0,Ariana,La Soukra,5.374748346010104
Villa,3.0,4.0,320.0,985000.0,Ariana,La Soukra,5.993436230497612
Apartment,2.0,2.0,135.0,328000.0,Ariana,La Soukra,5.515873843711679
Villa,2.0,1.0,100.0,140000.0,Ariana,Raoued,5.146128035678238
Apartment,2.0,2.0,146.0,350000.0,Ariana,Ennasr,5.544068044350276
Villa,4.0,2.0,500.0,400000.0,Ariana,Jardins D'el Menzah,5.6020599913279625
Apartment,3.0,2.0,131.0,370000.0,Ariana,Ennasr,5.568201724066995
Apartment,3.0,1.0,126.0,330000.0,Ariana,Jardins D'el Menzah,5.518513939877887
Villa,2.0,1.0,110.0,150000.0,Ariana,Raoued,5.176091259055681
Apartment,3.0,1.0,90.0,200000.0,Ariana,Mnihla,5.301029995663981
Apartment,2.0,1.0,80.0,125000.0,Ariana,Raoued,5.096910013008056
Apartment,2.0,1.0,75.0,1100000.0,Ariana,Autres villes,6.041392685158225
Apartment,3.0,2.0,190.0,260000.0,Ariana,Autres villes,5.414973347970818
Apartment,3.0,2.0,180.0,420000.0,Ariana,Autres villes,5.623249290397901
Apartment,3.0,1.0,139.0,245000.0,Ariana,La Soukra,5.389166084364533
Apartment,2.0,1.0,120.0,100000.0,Ariana,La Soukra,5.0
Villa,2.0,1.0,150.0,170000.0,Ariana,Ghazela,5.230448921378274
Apartment,3.0,1.0,128.0,240000.0,Ariana,La Soukra,5.380211241711606
Apartment,3.0,2.0,170.0,350000.0,Ariana,Autres villes,5.544068044350276
Apartment,1.0,1.0,45.0,145000.0,Ariana,Sidi Thabet,5.161368002234975
Apartment,1.0,1.0,68.0,170000.0,Ariana,Ennasr,5.230448921378274
Apartment,1.0,1.0,67.0,178000.0,Ariana,Ennasr,5.250420002308894
Apartment,4.0,3.0,167.0,370000.0,Ariana,Ennasr,5.568201724066995
Apartment,3.0,1.0,98.0,200000.0,Ariana,Borj Louzir,5.301029995663981
Apartment,2.0,2.0,116.0,160000.0,Ariana,Chotrana,5.204119982655925
Apartment,2.0,2.0,140.0,180000.0,Ariana,Borj Louzir,5.2552725051033065
Apartment,2.0,1.0,75.0,190000.0,Ariana,Ennasr,5.278753600952829
Apartment,3.0,3.0,191.0,529000.0,Ariana,La Soukra,5.723455672035186
Apartment,3.0,1.0,178.0,369510.0,Ariana,Ennasr,5.5676261961437055
Apartment,4.0,1.0,105.0,180000.0,Ariana,Borj Louzir,5.2552725051033065
Apartment,2.0,1.0,115.0,255000.0,Ariana,Ennasr,5.406540180433956
Villa,4.0,1.0,450.0,250000.0,Ariana,Borj Louzir,5.3979400086720375
Apartment,4.0,1.0,110.0,220000.0,Ariana,La Soukra,5.342422680822207
Villa,5.0,1.0,110.0,290000.0,Ariana,Jardins D'el Menzah,5.4623979978989565
Apartment,2.0,1.0,80.0,120000.0,Ariana,Borj Louzir,5.079181246047625
Apartment,3.0,2.0,112.0,260000.0,Ariana,Ennasr,5.414973347970818
Apartment,2.0,1.0,124.0,265000.0,Ariana,Jardins D'el Menzah,5.423245873936808
Apartment,3.0,2.0,122.0,280000.0,Ariana,La Soukra,5.447158031342219
Apartment,2.0,1.0,65.0,140000.0,Ariana,Ghazela,5.146128035678238
Apartment,4.0,3.0,163.0,360000.0,Ariana,Ennasr,5.556302500767287
Villa,3.0,2.0,460.0,520000.0,Ariana,Ghazela,5.7160033436348
Apartment,3.0,1.0,105.0,158000.0,Ariana,Borj Louzir,5.198657086954422
Villa,4.0,1.0,250.0,600000.0,Ariana,Chotrana,5.778151250383644
Villa,4.0,2.0,250.0,370000.0,Ariana,Ennasr,5.568201724066995
Villa,3.0,1.0,135.0,140000.0,Ariana,Autres villes,5.146128035678238
Apartment,4.0,2.0,307.0,1300000.0,Ariana,La Soukra,6.113943352306837
Villa,4.0,3.0,170.0,200000.0,Ariana,Mnihla,5.301029995663981
Apartment,3.0,1.0,90.0,160000.0,Ariana,Jardins D'el Menzah,5.204119982655925
Villa,4.0,2.0,550.0,400000.0,Ariana,Raoued,5.6020599913279625
Apartment,4.0,3.0,150.0,350000.0,Ariana,La Soukra,5.544068044350276
Villa,3.0,2.0,600.0,320000.0,Ariana,Chotrana,5.505149978319906
Villa,2.0,1.0,100.0,400000.0,Ariana,La Soukra,5.6020599913279625
Villa,10.0,3.0,800.0,1200000.0,Ariana,Autres villes,6.079181246047625
Villa,5.0,3.0,395.0,1027188.0,Ariana,La Soukra,6.011649937161476
Villa,3.0,1.0,139.0,300000.0,Ariana,Ghazela,5.477121254719663
Apartment,2.0,1.0,110.0,250000.0,Ariana,Ghazela,5.3979400086720375
Villa,3.0,1.0,200.0,260000.0,Ariana,Ariana Ville,5.414973347970818
Apartment,2.0,1.0,90.0,200000.0,Ariana,Ariana Ville,5.301029995663981
Apartment,2.0,2.0,110.0,220000.0,Ariana,Ariana,5.342422680822207
Apartment,2.0,1.0,128.0,237000.0,Ariana,La Soukra,5.374748346010104
Villa,6.0,5.0,520.0,1350000.0,Ariana,La Soukra,6.130333768495007
Villa,2.0,1.0,98.0,75000.0,Ariana,Raoued,4.8750612633917
Villa,3.0,2.0,370.0,470000.0,Ariana,Jardins D'el Menzah,5.672097857935717
Apartment,2.0,1.0,107.0,220000.0,Ariana,La Soukra,5.342422680822207
Villa,4.0,4.0,250.0,800000.0,Ariana,La Soukra,5.903089986991944
Apartment,2.0,2.0,132.0,300000.0,Ariana,La Soukra,5.477121254719663
Villa,3.0,4.0,320.0,985000.0,Ariana,La Soukra,5.993436230497612
Villa,6.0,2.0,300.0,480000.0,Ariana,Ghazela,5.681241237375588
Apartment,3.0,2.0,158.0,340000.0,Ariana,La Soukra,5.531478917042255
Apartment,4.0,3.0,174.0,500000.0,Ariana,La Soukra,5.698970004336019
Apartment,3.0,1.0,120.0,300000.0,Ariana,Ghazela,5.477121254719663
Apartment,2.0,2.0,122.0,268000.0,Ariana,La Soukra,5.4281347940287885
Apartment,3.0,1.0,100.0,230000.0,Ariana,Ennasr,5.361727836017593
Villa,4.0,2.0,277.0,580000.0,Ariana,Ennasr,5.763427993562937
Apartment,3.0,2.0,168.0,370000.0,Ariana,Autres villes,5.568201724066995
Villa,3.0,1.0,162.0,140000.0,Ariana,Ettadhamen,5.146128035678238
Villa,8.0,2.0,500.0,400000.0,Ariana,Ghazela,5.6020599913279625
Villa,4.0,1.0,300.0,175000.0,Ariana,Sidi Thabet,5.243038048686294
Villa,3.0,1.0,150.0,165000.0,Ariana,Raoued,5.217483944213907
Villa,2.0,1.0,103.0,115000.0,Ariana,Ghazela,5.060697840353612
Apartment,1.0,1.0,67.0,179000.0,Ariana,Ennasr,5.252853030979893
Apartment,3.0,3.0,156.0,335000.0,Ariana,Ennasr,5.525044807036846
Apartment,3.0,3.0,199.0,410000.0,Ariana,Ennasr,5.612783856719736
Villa,1.0,1.0,150.0,68000.0,Ariana,Chotrana,4.832508912706237
Villa,1.0,1.0,150.0,28000.0,Ariana,Raoued,4.447158031342219
Villa,8.0,3.0,280.0,1450000.0,Ariana,Ghazela,6.161368002234975
Apartment,3.0,1.0,65.0,95000.0,Ariana,Ghazela,4.977723605288848
Villa,4.0,2.0,320.0,265000.0,Ariana,Ghazela,5.423245873936808
Villa,6.0,2.0,130.0,225000.0,Ariana,Ariana,5.352182518111363
Apartment,2.0,1.0,76.0,115000.0,Ariana,Raoued,5.060697840353612
Apartment,3.0,2.0,188.0,760000.0,Ariana,Ennasr,5.880813592280791
Villa,2.0,1.0,110.0,120000.0,Ariana,Raoued,5.079181246047625
Apartment,3.0,1.0,70.0,110000.0,Ariana,Ariana,5.041392685158225
Apartment,2.0,1.0,100.0,215000.0,Ariana,La Soukra,5.332438459915605
Apartment,1.0,1.0,70.0,123000.0,Ariana,Ariana,5.089905111439398
Villa,3.0,2.0,1325.0,800000.0,Ariana,Ariana,5.903089986991944
Villa,7.0,4.0,600.0,1100000.0,Ariana,Chotrana,6.041392685158225
Apartment,1.0,1.0,55.0,125000.0,Ariana,Ghazela,5.096910013008056
Apartment,3.0,2.0,170.0,350000.0,Ariana,Ennasr,5.544068044350276
Apartment,3.0,2.0,147.0,270000.0,Ariana,Ariana Ville,5.431363764158987
Villa,4.0,1.0,100.0,165000.0,Ariana,La Soukra,5.217483944213907
Villa,6.0,2.0,570.0,980000.0,Ariana,Ennasr,5.991226075692495
Apartment,3.0,3.0,186.0,465000.0,Ariana,La Soukra,5.6674529528899535
Villa,5.0,3.0,257.0,380000.0,Ariana,Autres villes,5.57978359661681
Villa,4.0,4.0,400.0,690000.0,Ariana,La Soukra,5.838849090737256
Villa,5.0,2.0,200.0,350000.0,Ariana,Ariana,5.544068044350276
Apartment,3.0,1.0,180.0,320000.0,Ariana,Ennasr,5.505149978319906
Villa,6.0,2.0,1100.0,1650000.0,Ariana,La Soukra,6.217483944213907
Villa,3.0,1.0,90.0,70000.0,Ariana,Raoued,4.845098040014257
Villa,6.0,2.0,187.0,210000.0,Ariana,Raoued,5.32221929473392
Apartment,3.0,2.0,177.0,445000.0,Ariana,Autres villes,5.648360010980932
Apartment,2.0,1.0,75.0,110000.0,Ariana,Raoued,5.041392685158225
Apartment,4.0,2.0,180.0,430000.0,Ariana,Ghazela,5.633468455579586
Apartment,2.0,1.0,56.0,158000.0,Ariana,Jardins D'el Menzah,5.198657086954422
Apartment,3.0,2.0,138.0,340000.0,Ariana,Jardins D'el Menzah,5.531478917042255
Villa,3.0,1.0,350.0,490000.0,Ariana,Ghazela,5.690196080028514
Apartment,1.0,1.0,500.0,200000.0,Ariana,Chotrana,5.301029995663981
Apartment,3.0,1.0,120.0,240000.0,Ariana,La Soukra,5.380211241711606
Apartment,2.0,1.0,92.0,190000.0,Ariana,Ghazela,5.278753600952829
Villa,3.0,2.0,320.0,600000.0,Ariana,La Soukra,5.778151250383644
Apartment,4.0,2.0,175.0,300000.0,Ariana,Ennasr,5.477121254719663
Villa,4.0,2.0,216.0,390000.0,Ariana,Autres villes,5.5910646070265
Villa,4.0,1.0,490.0,1250000.0,Ariana,Ennasr,6.096910013008056
Villa,4.0,1.0,100.0,95000.0,Ariana,Mnihla,4.977723605288848
Apartment,3.0,1.0,147.0,350000.0,Ariana,Ennasr,5.544068044350276
Villa,4.0,1.0,456.0,425000.0,Ariana,Autres villes,5.628388930050312
Villa,3.0,2.0,180.0,350000.0,Ariana,Mnihla,5.544068044350276
Villa,5.0,5.0,510.0,1100000.0,Ariana,La Soukra,6.041392685158225
Apartment,3.0,1.0,126.0,255000.0,Ariana,Ariana,5.406540180433956
Apartment,4.0,1.0,116.0,165000.0,Ariana,Ariana Ville,5.217483944213907
Villa,5.0,3.0,496.0,760000.0,Ariana,La Soukra,5.880813592280791
Villa,4.0,1.0,200.0,290000.0,Ariana,Ghazela,5.4623979978989565
Apartment,1.0,1.0,75.0,190000.0,Ariana,Ennasr,5.278753600952829
Apartment,2.0,1.0,126.0,330000.0,Ariana,Jardins D'el Menzah,5.518513939877887
Villa,3.0,1.0,80.0,60000.0,Ariana,Raoued,4.778151250383644
Villa,3.0,1.0,225.0,135000.0,Ariana,Chotrana,5.130333768495007
Villa,1.0,1.0,200.0,60000.0,Ariana,Raoued,4.778151250383644
Villa,3.0,1.0,125.0,140000.0,Ariana,Raoued,5.146128035678238
Villa,1.0,1.0,195.0,65000.0,Ariana,Chotrana,4.812913356642856
Villa,1.0,1.0,244.0,88000.0,Ariana,Raoued,4.944482672150168
Apartment,2.0,1.0,65.0,180000.0,Ariana,Ennasr,5.2552725051033065
Apartment,2.0,1.0,104.0,205000.0,Ariana,Ennasr,5.311753861055754
Villa,4.0,3.0,480.0,840000.0,Ariana,La Soukra,5.924279286061882
Apartment,2.0,1.0,111.0,154000.0,Ariana,Chotrana,5.187520720836463
Apartment,2.0,2.0,131.0,181000.0,Ariana,Chotrana,5.2576785748691846
Villa,4.0,2.0,250.0,350000.0,Ariana,Autres villes,5.544068044350276
Villa,4.0,2.0,250.0,320000.0,Ariana,Autres villes,5.505149978319906
Apartment,3.0,1.0,190.0,340000.0,Ariana,La Soukra,5.531478917042255
Apartment,1.0,1.0,70.0,120000.0,Ariana,Ennasr,5.079181246047625
Apartment,3.0,2.0,162.0,356994.0,Ariana,Ennasr,5.552660916983933
Villa,6.0,3.0,520.0,950000.0,Ariana,Ennasr,5.977723605288848
Villa,3.0,2.0,210.0,480000.0,Ariana,Chotrana,5.681241237375588
Villa,4.0,2.0,120.0,230000.0,Ariana,Autres villes,5.361727836017593
Villa,5.0,2.0,400.0,630000.0,Ariana,Chotrana,5.799340549453582
Apartment,3.0,1.0,82.0,230000.0,Ariana,Jardins D'el Menzah,5.361727836017593
Apartment,3.0,2.0,148.0,420000.0,Ariana,La Soukra,5.623249290397901
Apartment,2.0,1.0,112.0,190000.0,Ariana,La Soukra,5.278753600952829
Villa,5.0,5.0,700.0,1250000.0,Ariana,La Soukra,6.096910013008056
Villa,6.0,2.0,123.0,160000.0,Ariana,Mnihla,5.204119982655925
Apartment,4.0,2.0,99.0,200000.0,Ariana,Borj Louzir,5.301029995663981
Villa,4.0,1.0,411.0,350000.0,Ariana,Chotrana,5.544068044350276
Villa,3.0,2.0,500.0,390000.0,Ariana,Borj Louzir,5.5910646070265
Apartment,3.0,2.0,500.0,390000.0,Ariana,Borj Louzir,5.5910646070265
Villa,10.0,2.0,580.0,1800000.0,Ariana,Autres villes,6.2552725051033065
Apartment,4.0,1.0,110.0,143000.0,Ariana,Ariana,5.155336037465061
Villa,3.0,2.0,227.0,440000.0,Ariana,Borj Louzir,5.643452676486188
Apartment,4.0,1.0,140.0,235000.0,Ariana,Jardins D'el Menzah,5.371067862271736
Villa,4.0,2.0,375.0,650000.0,Ariana,Ghazela,5.812913356642856
Villa,2.0,1.0,150.0,170000.0,Ariana,Ghazela,5.230448921378274
Villa,8.0,2.0,240.0,380000.0,Ariana,Ghazela,5.57978359661681
Villa,1.0,1.0,138.0,80000.0,Ariana,Raoued,4.903089986991944
Apartment,3.0,3.0,160.0,350000.0,Ariana,La Soukra,5.544068044350276
Villa,6.0,2.0,250.0,230000.0,Ariana,Borj Louzir,5.361727836017593
Villa,7.0,2.0,500.0,375000.0,Ariana,Raoued,5.574031267727719
Villa,5.0,1.0,1000.0,420000.0,Ariana,Sidi Thabet,5.623249290397901
Apartment,3.0,1.0,120.0,150000.0,Ariana,Mnihla,5.176091259055681
Villa,2.0,1.0,119.0,160000.0,Ariana,Mnihla,5.204119982655925
Apartment,3.0,1.0,100.0,150000.0,Ariana,Ariana,5.176091259055681
Villa,5.0,3.0,460.0,450000.0,Ariana,Ghazela,5.653212513775344
Apartment,3.0,3.0,135.0,300000.0,Ariana,Ennasr,5.477121254719663
Apartment,3.0,2.0,120.0,220000.0,Ariana,Ghazela,5.342422680822207
Apartment,2.0,2.0,124.0,200000.0,Ariana,Ghazela,5.301029995663981
Villa,4.0,3.0,180.0,750000.0,Ariana,Chotrana,5.8750612633917
Villa,1.0,1.0,800.0,1200000.0,Ariana,Ariana Ville,6.079181246047625
Apartment,2.0,2.0,129.0,360000.0,Ariana,La Soukra,5.556302500767287
Apartment,3.0,1.0,100.0,130000.0,Ariana,Borj Louzir,5.113943352306837
Apartment,2.0,1.0,88.0,205000.0,Ariana,Autres villes,5.311753861055754
Apartment,3.0,2.0,135.0,280000.0,Ariana,Ennasr,5.447158031342219
Villa,4.0,1.0,130.0,135000.0,Ariana,Ettadhamen,5.130333768495007
Villa,6.0,2.0,228.0,155000.0,Ariana,La Soukra,5.190331698170292
Villa,2.0,1.0,200.0,85000.0,Ariana,Autres villes,4.929418925714293
Apartment,3.0,2.0,151.0,335000.0,Ariana,Ennasr,5.525044807036846
Apartment,2.0,1.0,90.0,210000.0,Ariana,Ennasr,5.32221929473392
Apartment,3.0,1.0,122.0,185000.0,Ariana,La Soukra,5.267171728403014
Villa,4.0,2.0,500.0,870000.0,Ariana,Autres villes,5.939519252618618
Apartment,3.0,1.0,121.0,185000.0,Ariana,La Soukra,5.267171728403014
Apartment,3.0,1.0,111.0,300000.0,Ariana,Ennasr,5.477121254719663
Villa,6.0,5.0,1100.0,1650000.0,Ariana,La Soukra,6.217483944213907
Villa,3.0,1.0,320.0,600000.0,Ariana,La Soukra,5.778151250383644
Villa,4.0,2.0,170.0,220000.0,Ariana,Raoued,5.342422680822207
Apartment,3.0,1.0,150.0,390000.0,Ariana,La Soukra,5.5910646070265
Villa,6.0,4.0,360.0,680000.0,Ariana,Ghazela,5.832508912706237
Villa,5.0,5.0,300.0,630000.0,Ariana,Jardins D'el Menzah,5.799340549453582
Apartment,3.0,2.0,198.0,420000.0,Ariana,Ennasr,5.623249290397901
Apartment,4.0,3.0,174.0,511536.0,Ariana,Ennasr,5.708876203153131
Villa,4.0,2.0,688.0,550000.0,Ariana,La Soukra,5.740362689494244
Apartment,3.0,3.0,158.0,345000.0,Ariana,La Soukra,5.537819095073274
Apartment,2.0,2.0,125.0,259000.0,Ariana,Ennasr,5.413299764081252
Apartment,4.0,2.0,205.0,295000.0,Ariana,Ennasr,5.469822015978163
Apartment,2.0,2.0,117.0,259000.0,Ariana,Ennasr,5.413299764081252
Villa,6.0,2.0,170.0,85000.0,Ariana,Raoued,4.929418925714293
Apartment,2.0,1.0,125.0,190000.0,Ariana,Autres villes,5.278753600952829
Apartment,2.0,1.0,92.0,195000.0,Ariana,Ghazela,5.290034611362518
Apartment,1.0,1.0,60.0,120000.0,Ariana,La Soukra,5.079181246047625
Apartment,2.0,1.0,130.0,280000.0,Ariana,Jardins D'el Menzah,5.447158031342219
Villa,4.0,2.0,320.0,265000.0,Ariana,Ghazela,5.423245873936808
Apartment,2.0,2.0,90.0,125000.0,Ariana,Ghazela,5.096910013008056
Apartment,3.0,1.0,140.0,300000.0,Ariana,Ennasr,5.477121254719663
Apartment,3.0,3.0,201.0,565000.0,Ariana,Autres villes,5.752048447819439
Villa,3.0,1.0,260.0,600000.0,Ariana,Jardins D'el Menzah,5.778151250383644
Villa,6.0,3.0,463.0,960000.0,Ariana,Ghazela,5.982271233039568
Villa,6.0,3.0,500.0,900000.0,Ariana,Jardins D'el Menzah,5.954242509439325
Apartment,1.0,1.0,114.0,143000.0,Ariana,Ghazela,5.155336037465061
Villa,3.0,1.0,98.0,75000.0,Ariana,Raoued,4.8750612633917
Villa,5.0,2.0,400.0,630000.0,Ariana,Chotrana,5.799340549453582
Apartment,3.0,1.0,150.0,320000.0,Ariana,Ennasr,5.505149978319906
Villa,3.0,1.0,230.0,280000.0,Ariana,Autres villes,5.447158031342219
Apartment,3.0,3.0,162.0,416000.0,Ariana,La Soukra,5.619093330626742
Apartment,1.0,1.0,60.0,150000.0,Ariana,Ghazela,5.176091259055681
Villa,3.0,3.0,234.0,357000.0,Ariana,Chotrana,5.552668216112194
Apartment,1.0,1.0,58.0,109000.0,Ariana,Chotrana,5.037426497940624
Apartment,2.0,1.0,77.0,175000.0,Ariana,Autres villes,5.243038048686294
Apartment,3.0,2.0,156.0,285000.0,Ariana,Ennasr,5.45484486000851
Apartment,3.0,3.0,198.0,420000.0,Ariana,Ennasr,5.623249290397901
Apartment,3.0,1.0,109.0,180000.0,Ariana,Ghazela,5.2552725051033065
Villa,3.0,1.0,220.0,140000.0,Ariana,La Soukra,5.146128035678238
Apartment,3.0,1.0,80.0,130000.0,Ariana,La Soukra,5.113943352306837
Apartment,3.0,3.0,175.0,330000.0,Ariana,Chotrana,5.518513939877887
Villa,4.0,2.0,240.0,550000.0,Ariana,La Soukra,5.740362689494244
Apartment,3.0,1.0,124.0,250000.0,Ariana,La Soukra,5.3979400086720375
Apartment,4.0,2.0,180.0,310000.0,Ariana,La Soukra,5.491361693834273
Villa,3.0,2.0,177.0,240000.0,Ariana,Ariana,5.380211241711606
Apartment,2.0,1.0,111.0,170000.0,Ariana,Ariana,5.230448921378274
Villa,8.0,3.0,280.0,145000.0,Ariana,Raoued,5.161368002234975
Apartment,1.0,1.0,54.0,150000.0,Ariana,Ariana,5.176091259055681
Apartment,3.0,1.0,65.0,95000.0,Ariana,Ghazela,4.977723605288848
Villa,3.0,1.0,140.0,120000.0,Ariana,Raoued,5.079181246047625
Apartment,2.0,1.0,75.0,190000.0,Ariana,Ennasr,5.278753600952829
Apartment,1.0,1.0,60.0,100000.0,Ariana,La Soukra,5.0
Villa,6.0,2.0,130.0,225000.0,Ariana,Raoued,5.352182518111363
Villa,2.0,1.0,103.0,120000.0,Ariana,Ghazela,5.079181246047625
Villa,2.0,1.0,110.0,120000.0,Ariana,Raoued,5.079181246047625
Villa,3.0,1.0,150.0,165000.0,Ariana,Raoued,5.217483944213907
Villa,3.0,1.0,90.0,70000.0,Ariana,Raoued,4.845098040014257
Apartment,2.0,1.0,126.0,250000.0,Ariana,Ennasr,5.3979400086720375
Apartment,2.0,1.0,130.0,280000.0,Ariana,Jardins D'el Menzah,5.447158031342219
Villa,5.0,2.0,500.0,550000.0,Ariana,La Soukra,5.740362689494244
Villa,3.0,1.0,120.0,125000.0,Ariana,Raoued,5.096910013008056
Villa,4.0,1.0,200.0,175000.0,Ariana,Ghazela,5.243038048686294
Villa,5.0,1.0,280.0,450000.0,Ariana,La Soukra,5.653212513775344
Villa,4.0,2.0,110.0,290000.0,Ariana,Jardins D'el Menzah,5.4623979978989565
Apartment,3.0,2.0,134.0,355000.0,Ariana,Ennasr,5.550228353055094
Apartment,2.0,1.0,117.0,220000.0,Ariana,Ariana Ville,5.342422680822207
Apartment,2.0,2.0,138.0,358000.0,Ariana,Ennasr,5.553883026643875
Apartment,3.0,1.0,154.0,320000.0,Ariana,La Soukra,5.505149978319906
Apartment,4.0,1.0,150.0,375000.0,Ariana,Ariana,5.574031267727719
Apartment,1.0,1.0,60.0,100000.0,Ariana,La Soukra,5.0
Villa,3.0,1.0,220.0,500000.0,Ariana,Ariana,5.698970004336019
Villa,6.0,3.0,520.0,950000.0,Ariana,Ennasr,5.977723605288848
Apartment,1.0,1.0,48.0,150000.0,Ariana,Ennasr,5.176091259055681
Apartment,3.0,1.0,156.0,340000.0,Ariana,La Soukra,5.531478917042255
Apartment,2.0,1.0,72.0,81000.0,Ariana,Chotrana,4.9084850188786495
